nombre,empresa,email,telefono,whatsapp,instagram,linkedin,ciudad,pais,nicho,vertical,url,fuente,direccion,gmaps_id,fecha,status
,Centro Odontológico Neodentis,consultas@neodentis.com,989 507 460,,,,Lima,Peru,odontologos,empresas,http://www.neodentis.com/,google_maps,"Oficina 201, Av. Angamos Este 140, Miraflores 15074, Perú",ChIJOTN3mRbIBZERm_frT7KO9vM,2026-09-18,pendiente
,Solución Dental | Especialistas en Ortodoncia,info@soluciondental.pe,922 940 561,,https://www.instagram.com/soluciondentalperu/,,Lima,Peru,odontologos,empresas,https://soluciondental.pe/,google_maps,"Ofi 306, Av. Arequipa 1860, Lince 15046, Perú",ChIJY7lqfPPIBZER3m3aO6ixrDA,2026-09-18,pendiente
,Mundoral Odontólogos Dentista San Borja,,947 991 170,,https://www.instagram.com/mundoralodontologos/,,Lima,Peru,odontologos,empresas,http://www.mundoral.com.pe/,google_maps,"Simoni 151, Lima, San Borja 15037, Perú",ChIJRVsQ3yLHBZERoeqXMg2Tw_0,2026-09-18,pendiente
,Impacto Dental Lima Cercado | Ortodoncia | Prótesis | Puentes de Porcelana,,999 558 630,,https://www.instagram.com/impactodentalperu/,,Lima,Peru,odontologos,empresas,http://www.impactodentalperu.com/,google_maps,"Parroquia nuestra sra de fatima unidad vecinal 3 dental parroquial, Lima 15081, Perú",ChIJC4hYm7LJBZERlj26c73wSDI,2026-09-18,pendiente
,Dentista en Miraflores - Lima -Odontodigital,drcueva@odontodigital.com,991 216 060,,https://www.instagram.com/odontodigital3/,,Lima,Peru,odontologos,empresas,http://www.odontodigital.com/,google_maps,"Ofi 606, Ca. Schell 319, Miraflores 15074, Perú",ChIJpyZUbxnIBZERu09_gDh4W70,2026-09-18,pendiente
,Mundoral Odontólogos Zárate Lima Dentistas,,947 991 061,,https://www.instagram.com/mundoralodontologos/,,Lima,Peru,odontologos,empresas,http://www.mundoral.com.pe/,google_maps,"2° piso, Av. Gran Chimú 410, San Juan de Lurigancho 15401, Perú",ChIJiQMncvfFBZERvrtxrYXyrv0,2026-09-18,pendiente
,Dentista Miraflores - Implantes - Ortodoncia - Protesis - Endodoncia - Dental Always Smile,,994 363 013,,,,Lima,Peru,odontologos,empresas,https://dentalalwayssmile.my.canva.site/,google_maps,"Avenida Jose Larco 345, Miraflores, Lima 15074, Perú",ChIJQdj-lhnIBZERCaF5hBF6MD0,2026-09-18,pendiente
,Consultorio dental Molar 360 en Miraflores - Especialistas Odontologos,,997 006 356,,,,Lima,Peru,odontologos,empresas,,google_maps,"Calle Porta 170, Miraflores 15073, Perú",ChIJO3_V-vLJBZERC1ryQGDArbc,2026-09-18,pendiente
,Peru Dental,contacto@perudental.com,995 081 111,,https://www.instagram.com/perudental/?igsh=MTFkbzRqdmJza2Vidw%3D%3D,,Lima,Peru,odontologos,empresas,https://www.perudental.com/,google_maps,"Jirón Monterrey 355, Santiago de Surco 15038, Perú",ChIJu2MxiuzHBZER-Optc1Vrdt8,2026-09-18,pendiente
,Smiles Peru,info@smilesperu.com,995 540 050,,,,Lima,Peru,odontologos,empresas,https://smilesperu.com/,google_maps,"Av. José Pardo 551, Miraflores 15074, Perú",ChIJP8dAsyLIBZERKDTO971l0Ys,2026-09-18,pendiente
,Odontología León Los Olivos,,935 741 790,,,,Lima,Peru,odontologos,empresas,,google_maps,"Avenida Carlos Izaguirre 714 Piso 2 interior 2 Los Olivos Gobierno Regional de Lima LIMA, Los Olivos 1, Perú",ChIJxR73E3rPBZER0jD6ZTJ4jCY,2026-09-18,pendiente
,Centro Dental Especializado BIODENTIST- sede cercado de Lima,,929 703 743,,,,Lima,Peru,odontologos,empresas,,google_maps,"Av. Argentina 672, Lima 15079, Perú",ChIJMy8RjNTIBZERIWDHkGOUPKQ,2026-09-18,pendiente
,DENTIST PERÚ Sede Cercado de Lima,citas@consultoriosdentistperu.com,980 758 594,,https://www.instagram.com/dentist.peru?igsh=czFveWZuemZsMjJ5,,Lima,Peru,odontologos,empresas,https://consultoriosdentistperu.com/,google_maps,"Av. Alfonso Ugarte 641, Lima 15001, Perú",ChIJ14Keog_JBZERYOoAr5iOYhk,2026-09-18,pendiente
,Todoortodoncia Lima,,989 302 733,,https://www.instagram.com/todoortodoncialima/,,Lima,Peru,odontologos,empresas,https://todoortodoncialima.pe/,google_maps,"Av. José Larco 345, Miraflores 15074, Perú",ChIJA7xKC2fIBZERmEm4yv0H6l0,2026-09-18,pendiente
,Centro Odontológico ASIS DENT,,987 326 481,,,,Lima,Peru,odontologos,empresas,https://www.facebook.com/pg/AsisDentPeru/about/,google_maps,"Ofi 202, Av. Abancay 256, Lima 15001, Perú",ChIJf9_xObHIBZERTsCGF715s98,2026-09-18,pendiente
,Mundoral Odontólogos Dentista San Isidro,,947 991 170,,https://www.instagram.com/mundoralodontologos/,,Lima,Peru,odontologos,empresas,https://mundoral.com.pe/,google_maps,"Av. Javier Prado Oeste 1465, San Isidro 15073, Perú",ChIJScY-GG7JBZERAvJYw4oitFc,2026-09-18,pendiente
,LimaWell - Dental Center,,926 989 865,,,,Lima,Peru,odontologos,empresas,http://www.limawell.com/,google_maps,"Piso 8, Av. Camino Real 1225, San Isidro 15073, Perú",ChIJo3ggKQjJBZERnEH1njRlf2c,2026-09-18,pendiente
,Clínica Dental Prodent Perú l Implantes l Diseño de sonrisa l Alineadores,,987 529 718,,https://www.instagram.com/prodentperu/,,Lima,Peru,odontologos,empresas,https://www.prodent.com.pe/,google_maps,"Ofi 201, Av. Javier Prado Este 1812, Lima 15036, Perú",ChIJU8S0NtTHBZERwNfyYLKMAD8,2026-09-18,pendiente
,Odontologo Cali | Dra Alejandra,,304 3931909,https://wa.me/573043931909,,,Cali,Colombia,odontologos,empresas,https://odontologocali.dondeseria.com/,google_maps,"Cra. 24A #33B-132, Santa Monica Popular, Cali, Valle del Cauca, Colombia",ChIJOVxu8nqhMI4RMSwohTngWNM,2026-09-18,pendiente
,Odontologia Cali - Dra Juliana Alvarez Robayo,,310 3851118,https://wa.me/573103851118,https://www.instagram.com/julianaalvarezrobayo?igshid=MzRlODBiNWFlZA==,,Cali,Colombia,odontologos,empresas,https://julianaalvarezrobayo.com/,google_maps,"Cl. 13 #68-64, Quintas De Don Simon, Cali, Valle del Cauca, Colombia",ChIJbdQpPkahMI4Re-_el3eJ8f0,2026-09-18,pendiente
,Odontología Dra Diana Palacios | consultorio odontológico Cali | ortodoncista Cali,,316 2753450,https://wa.me/573162753450,https://www.instagram.com/dradianapalacios/,,Cali,Colombia,odontologos,empresas,https://dradianapalacios.com/,google_maps,"Cl. 23 Nte. #6AN 17 Santa Mónica Residencial, santa Mónica, Cali, Valle del Cauca, Colombia",ChIJczInlPanMI4RBTdkgqlE_Y0,2026-09-18,pendiente
,Clínica Tascón,,302 2354864,https://wa.me/573022354864,,,Cali,Colombia,odontologos,empresas,https://clinicatasconodontologia.com/,google_maps,"Cl. 5c #40-69, Cali, Valle del Cauca, Colombia",ChIJY4vboRSmMI4RyPffLincSXU,2026-09-18,pendiente
,Odontología de Alta Especialización Ciudad Jardín,correo@oaecali.com,318 8270618,https://wa.me/573188270618,https://www.instagram.com/odontologiadealtaespcali/,,Cali,Colombia,odontologos,empresas,https://oaecali.com/,google_maps,"Babilla Plaza, Cra. 105 #14 – 89 Local 401, Ciudad Jardín, Cali, Valle del Cauca, Colombia",ChIJPyRveZ2hMI4Rr7nJ48fpUTU,2026-09-18,pendiente
,"All-on-4, Zygomatic & Strategic Full Arch Implants | Veneers | Facial Feminization Surgery FFS | Dental Tourism by OdontoSOAT",,316 2296000,https://wa.me/573162296000,https://www.instagram.com/smiledesignveneerscolombia,,Cali,Colombia,odontologos,empresas,https://odontosoat.com/,google_maps,"Edf. Vida - Torre1, Cl. 5d #38A-35 Off 741, San Fernando, Cali, Valle del Cauca, Colombia",ChIJyfZIOqKmMI4Rw4P3uFt4zVg,2026-09-18,pendiente
,Dra. Valentina Cañas - Implantes Dentales en Cali,,317 5136291,https://wa.me/573175136291,https://www.instagram.com/dravalencanas/,,Cali,Colombia,odontologos,empresas,https://valentinacanas.com/,google_maps,"Torre 2, Cl. 5d #38A35 consultorio 503, San Fernando, Cali, Valle del Cauca, Colombia",ChIJh08ph7SnMI4ROj9NUYGlYIw,2026-09-18,pendiente
,Odontólogos del Valle,,318 8767622,https://wa.me/573188767622,https://help.instagram.com/,,Cali,Colombia,odontologos,empresas,https://instagram.com/odontologos_del_valle?igshid=MzMyNGUyNmU2YQ==,google_maps,"Cra. 26 #2-19, Miraflores, Cali, Valle del Cauca, Colombia",ChIJs0sDdbenMI4RX1s5iTmA4BE,2026-09-18,pendiente
,DRA. CHALAPUD odontología funcional,,318 3865729,https://wa.me/573183865729,,,Cali,Colombia,odontologos,empresas,https://www.drachalapud.com/,google_maps,"unicentro Oasis 720A, Cra. 100, Las Vegas, Cali, Valle del Cauca, Colombia",ChIJa7PxWB6kMI4RIiFIrwKDLF4,2026-09-18,pendiente
,Clínica Odontológica Marcela García,,319 2278879,https://wa.me/573192278879,,,Cali,Colombia,odontologos,empresas,http://www.esteticaodontofacial.com/,google_maps,"Av. 3 Nte. #49N - 63, Urb. La Flora, Cali, Valle del Cauca, Colombia",ChIJizLd5CemMI4RwTzt-w4sRG4,2026-09-18,pendiente
,Dr. Alejandro Martínez Diseño de Sonrisa,,310 4308517,https://wa.me/573104308517,https://www.instagram.com/dralejandromartinez_/,,Cali,Colombia,odontologos,empresas,https://dralejandromartinez.com.co/,google_maps,"Cra. 40 #5b - 15, Cali, Valle del Cauca, Colombia",ChIJQQOKWbapMI4RoTs37wjiWZQ,2026-09-18,pendiente
,Dentalplan Cali - Ortodoncia y Odontologia Especializada,,320 7133610,https://wa.me/573207133610,,,Cali,Colombia,odontologos,empresas,https://services.msgsndr.com/urls/l/HvR7ZBfb1,google_maps,"Av 6 Norte, Local #25N 71 1er piso, San Vicente, Cali, Valle del Cauca, Colombia",ChIJz7Y-JhSmMI4R9dykW9YCdUM,2026-09-18,pendiente
,"Christian Urrego Odontología | Odontólogo en Cali y Jamundí | Limpieza Dental, Coronas y Blanqueamiento",correo@gmail.com,321 6113511,https://wa.me/573216113511,https://www.instagram.com/christianurregodontologia/,,Cali,Colombia,odontologos,empresas,https://www.christrianurrego.com/,google_maps,"Cra 39 con Calle 6, Centro Empresarial, Los Cambulos, Cali, Valle del Cauca, Colombia",ChIJ_YS8zdWnMI4RxZDt2027rEk,2026-09-18,pendiente
,DentiSalud Cali Ciudad Jardín - Clínica odontológica,info@dentisalud.com.co,(602) 4855675,,https://www.instagram.com/dentisaludoficial/,,Cali,Colombia,odontologos,empresas,http://www.dentisalud.com.co/,google_maps,"Cra. 100 #1648, Cañasgordas, Cali, Valle del Cauca, Colombia",ChIJVbELsXWhMI4RGjWiEjwfRFM,2026-09-18,pendiente
,Dra. Tatiana Endo,,(855) 814-9813,,https://www.instagram.com/dra.tatianaendo/,,Cali,Colombia,odontologos,empresas,http://www.dratatianaendo.com/,google_maps,"Cl. 21 Nte. #9 Norte-50, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJddfT4c2nMI4R4q-Vkvh1BJ8,2026-09-18,pendiente
,Clínica Odontológica Dent Saine Sin Dolor,,316 3683791,https://wa.me/573163683791,,,Cali,Colombia,odontologos,empresas,https://facebook.com/dentsainesindolorodontologia,google_maps,"Cra. 38a #10-58, Olimpico, Cali, Valle del Cauca, Colombia",ChIJ-2-oZ6ymMI4RSydYfLgtwRM,2026-09-18,pendiente
,"Dr. Jhoan Felipe León Correa, Odontólogo",,,,//www.instagram.com/jhoanleonodontologo,,Cali,Colombia,odontologos,empresas,https://www.doctoralia.co/perfil/jhoan-felipe-leon-correa?utm_source=google&utm_medium=gmb&utm_campaign=19057&utm_content=website,google_maps,"Cra. 40 #5A-94, Cali, Valle del Cauca, Colombia",ChIJm3ueDamnMI4RrB7HCdGyrzw,2026-09-18,pendiente
,Dr. Juan Tobar Odontología - Diseño de sonrisa e implantes dentales,jt.odontologia@gmail.com,315 6040712,https://wa.me/573156040712,https://www.instagram.com/juantobarodontologia?igsh=MW95b3hnNzN4dTMwMQ==,,Cali,Colombia,odontologos,empresas,https://www.odontologiaestetica.co/,google_maps,"Edificio consumedico, Cl. 5 #38-14 Consultorio 503, Nueva Granada, Cali, Valle del Cauca, Colombia",ChIJyXEUVClI3I0REjVOooZIQ4k,2026-09-18,pendiente
,DentiSalud Cali Norte - Clínica odontológica,info@dentisalud.com.co,(602) 4896350,,https://www.instagram.com/dentisaludoficial/,,Cali,Colombia,odontologos,empresas,http://www.dentisalud.com.co/,google_maps,"Av 6 N #29n11, San Vicente, Cali, Valle del Cauca, Colombia",ChIJ7U7Mj4WpMI4RUqxYwt4amLc,2026-09-18,pendiente
,Dra Natalia Ávila / Odontologia Estética,dranataliaavilasm@gmail.com,312 7918682,https://wa.me/573127918682,https://www.instagram.com/dranataliaavila?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,Cali,Colombia,odontologos,empresas,https://dranataliaavila.com/,google_maps,"Av. 6a Nte. #35N 100 Consultorio 610, Santa Monica Residential, Cali, Valle del Cauca, Colombia",ChIJjyEk7vanMI4R60hAFKl1miM,2026-09-18,pendiente
,Smile L.A. Downtown Modern Dentistry,office@smilela.com,(213) 570-8775,,https://www.instagram.com/drkouroshdds/,,Los Angeles,United States,odontologos,empresas,https://smilela.com/,google_maps,"523 W 6th St #202, Los Angeles, CA 90014, EE. UU.",ChIJlxusK0-3woARG9AAHdBJhpE,2026-09-18,pendiente
,LA Dental Clinic,smile@ladentalclinic.com,(213) 385-9710,,https://www.instagram.com/la_dental/,,Los Angeles,United States,odontologos,empresas,https://ladentalclinic.com/,google_maps,"3377 Wilshire Blvd #202, Los Angeles, CA 90010, EE. UU.",ChIJNbVkw3XHwoAR5yQzexQltAw,2026-09-18,pendiente
,L.A. Dental Braces,,(323) 600-5287,,,,Los Angeles,United States,odontologos,empresas,https://www.ladentalbraces.us/,google_maps,"1127 Wilshire Blvd Ste 404, Los Angeles, CA 90017, EE. UU.",ChIJfatm-a_HwoARrQ9tPstfMUA,2026-09-18,pendiente
,Happy Smiles,,(323) 529-0002,,https://l.facebook.com/l.php?u=https%3A%2F%2Finstagram.com%2Fhappysmiles_la%3Figshid%3Dos54c0qex8xy%26fbclid%3DIwAR0237weHZMFpGiaK-FtJko3H4Uaxsf-4Md_1lH5Od3bWwdZr3MvLO_CsiY&h=AT2hk0rR_Nlz0_-Ap9WkEJ44t30zL7D5YhtNNTdeAx1IG-10Y7-ERgfslDRFiYLYNgOdfMLxf4Ra1Spk9OBkR2MT9oykbR81HeHJXVN5o5SfCIv7PMcPaC9a0PBQ_hjyjLsldQwj3sU,,Los Angeles,United States,odontologos,empresas,https://happysmilesla.com/en/,google_maps,"1655 S Western Ave Ste C, Los Angeles, CA 90006, EE. UU.",ChIJg9Oyrj25woARqIHWiUPQRkk,2026-09-18,pendiente
,Washington Dental | Los Angeles Dentist,,(213) 765-0004,,,,Los Angeles,United States,odontologos,empresas,https://www.washington-dental.com/,google_maps,"1005 E Washington Blvd B, Los Angeles, CA 90021, EE. UU.",ChIJWcAhStXHwoAR65RKtRLBiPs,2026-09-18,pendiente
,Downtown Dental,office@downtowndentalla.com,(213) 620-5777,,https://www.instagram.com/downtowndentalla/,,Los Angeles,United States,odontologos,empresas,http://www.downtowndentalla.com/,google_maps,"255 S Grand Ave Ste 204, Los Angeles, CA 90012, EE. UU.",ChIJQTx0H03GwoARTZYFfr2X4m8,2026-09-18,pendiente
,"Vernon Family Dental, Los Angeles",vernondental@aol.com,(323) 234-4889,,https://www.instagram.com/vernonfamilydental/,,Los Angeles,United States,odontologos,empresas,http://smilefixer.net/,google_maps,"968 W Vernon Ave, Los Angeles, CA 90037, EE. UU.",ChIJ58HHHxvIwoARgTTIx6SVFqU,2026-09-18,pendiente
,Vision Dental,,(310) 470-6121,,,,Los Angeles,United States,odontologos,empresas,https://www.visiondental.com/,google_maps,"10700 Santa Monica Blvd Ste 100, Los Angeles, CA 90025, EE. UU.",ChIJx900M5u7woARaX2C1-s0FxA,2026-09-18,pendiente
,Union Dental Center,,(213) 463-2744,,,,Los Angeles,United States,odontologos,empresas,http://www.uniondentalcenter.co/?utm_campaign=gmb,google_maps,"1517 W 6th St, Los Angeles, CA 90017, EE. UU.",ChIJWWEWmabHwoAR6GOYedFj3qs,2026-09-18,pendiente
,Esthetic Dentistry,info@estheticdentistry.net,(213) 553-4535,,https://www.instagram.com/estheticdentistryla/,,Los Angeles,United States,odontologos,empresas,http://www.estheticdentistry.net/,google_maps,"1080 Wilshire Blvd, Los Angeles, CA 90017, EE. UU.",ChIJP214F7DHwoARaA3BPbFeejA,2026-09-18,pendiente
,Crystal Dental,cdla@crystaldentalcenters.com,(213) 748-8448,,,,Los Angeles,United States,odontologos,empresas,https://crystaldentalcenters.com/,google_maps,"2206 S Figueroa St, Los Angeles, CA 90007, EE. UU.",ChIJZbb65cLHwoAR6hFVr72biys,2026-09-18,pendiente
,Plaza Dental - General Dentist/TMJ Treatment/Sleep Apnea Treatment,,(213) 626-6161,,https://www.instagram.com/plazadental/,,Los Angeles,United States,odontologos,empresas,http://laplazadentalcare.com/,google_maps,"800 Wilshire Blvd #102, Los Angeles, CA 90017, EE. UU.",ChIJ8_A6sLPHwoARDri9KiVLYOE,2026-09-18,pendiente
,Lopez Dental CenterInc,,(866) 332-0335,,,,Los Angeles,United States,odontologos,empresas,,google_maps,"2716 N Broadway #211, Los Angeles, CA 90031, EE. UU.",ChIJ414PpX3GwoAR9b-KUrJBBlE,2026-09-18,pendiente
,Restore Dental,,(310) 858-7373,,https://www.instagram.com/restoredentalcenters/,,Los Angeles,United States,odontologos,empresas,https://www.restoredentalcenters.com/,google_maps,"2002 S Hoover St, Los Angeles, CA 90007, EE. UU.",ChIJB-EANJPHwoARKVdcZmslqCY,2026-09-18,pendiente
,Hoover Dental Center,,(213) 725-2898,,https://www.instagram.com/hooverdentalcenter/,,Los Angeles,United States,odontologos,empresas,https://www.hooverdentalcenter.com/,google_maps,"1717 S Hoover St Ste 105, Los Angeles, CA 90006, EE. UU.",ChIJJYgm1JPHwoAR9ugmLhPIXN8,2026-09-18,pendiente
,Beverly Hills Orthodontics Downtown LA,,(310) 785-0770,,https://www.instagram.com/beverlyhillsortho/,,Los Angeles,United States,odontologos,empresas,https://www.beverlyhillsortho.com/locations/dtla,google_maps,"740 S Olive St #105, Los Angeles, CA 90014, EE. UU.",ChIJjZD9mLXHwoARqDHFKdaklE8,2026-09-18,pendiente
,West Coast Dental of Los Angeles,wcdcustomerservice@westcoastdental.com,(323) 731-3333,,https://www.instagram.com/westcoastdental,,Los Angeles,United States,odontologos,empresas,https://www.westcoastdental.com/,google_maps,"2604 S Vermont Ave F, Los Angeles, CA 90007, EE. UU.",ChIJ7QyRufPHwoAR3XFrB4ogIwU,2026-09-18,pendiente
,"Newport Dental & Orthodontics - Los Angeles, CA",,(323) 269-7367,,,,Los Angeles,United States,odontologos,empresas,http://newportdentallosangeles.com/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,google_maps,"3635 1st St, Los Angeles, CA 90063, EE. UU.",ChIJX_cErl7PwoARC08Ac4wbHzs,2026-09-18,pendiente
,PhD Dental,,(323) 269-5437,,https://www.instagram.com/phddental/,,Los Angeles,United States,odontologos,empresas,https://www.phddental.com/?utm_source=organic&utm_medium=local&utm_campaign=gmbla,google_maps,"3000 Whittier Blvd, Los Angeles, CA 90023, EE. UU.",ChIJRbELoqzIwoAR5BD44mSNzaY,2026-09-18,pendiente
,Salud Dental Group,,(323) 920-9000,,https://www.instagram.com/salud_dental_la/,,Los Angeles,United States,odontologos,empresas,https://www.dentistasaluddental.com/,google_maps,"2621 1st St, Los Angeles, CA 90033, EE. UU.",ChIJ9UULXQfGwoARbVKGMU34y8Y,2026-09-18,pendiente
,Central Dental,,81 1320 0894,,https://www.instagram.com/whatsapp/?hl=en,,Monterrey,Mexico,odontologos,empresas,http://wa.me/528113200894,google_maps,"Av. Cuauhtémoc 720, entre carlos salazar y treviño, Centro, 64000 Monterrey, N.L., México",ChIJr25f0T6VYoYRpkbWQ2dn99Q,2026-09-18,pendiente
,Dentistas Teran Monterrey,,81 8358 4994,,,,Monterrey,Mexico,odontologos,empresas,https://dentistasteran.com.mx/,google_maps,"Arquitectos 102-A, Tecnologico, Distrito Tec, 64700 Monterrey, N.L., México",ChIJi6aLYLe_YoYRf9-jXI1g43I,2026-09-18,pendiente
,SG DENTAL - Odontología Familiar,,81 1166 9969,,,,Monterrey,Mexico,odontologos,empresas,http://www.facebook.com/SGDentalOF,google_maps,"C. Mariano Azueta 1708, La Florida, 64810 Monterrey, N.L., México",ChIJKdBXRUi-YoYRzxx3UgLv1so,2026-09-18,pendiente
,Clínica Dental DENTALUMEX,,81 1501 0451,,https://www.instagram.com/dentalumex/,,Monterrey,Mexico,odontologos,empresas,http://dentalumex.com/,google_maps,"Av. Francisco I. Madero 1035, Centro, 64000 Monterrey, N.L., México",ChIJx3itROuVYoYReT7wdQIHf9s,2026-09-18,pendiente
,Dentistas en Monterrey,,81 1021 8395,,,,Monterrey,Mexico,odontologos,empresas,,google_maps,"Río Nazas 1297-Tercer Piso Col, Valle del Mirador, 64750 Monterrey, N.L., México",ChIJSWPuj0q_YoYRCP5d7P4scAg,2026-09-18,pendiente
,Dentista en Monterrey | MAAS Dentistas,maasdentistas@gmail.com,81 1360 3501,,http://www.instagram.com/maas.dentistas,,Monterrey,Mexico,odontologos,empresas,http://www.maasdentistas.com/,google_maps,"Av Constelaciones 111-1, Contry, 64860 Monterrey, N.L., México",ChIJF5uynFW_YoYRxlVvpItL_rY,2026-09-18,pendiente
,Dental Smile Clinic,dentalsmileclinicmty@gmail.com,81 2348 9169,,https://www.instagram.com/dentalsmileclinicmx/,,Monterrey,Mexico,odontologos,empresas,https://dentalsmileclinic.mx/,google_maps,"Constitución 1965-Piso 7 Consultorio 703, Obispado, 64060 Monterrey, N.L., México",ChIJH1qCU-69YoYRSuosJwulpFw,2026-09-18,pendiente
,RegioDental Fundidora,lizdiosdado@regiodental.com%20,81 4175 3893,,https://www.instagram.com/regiodental/,,Monterrey,Mexico,odontologos,empresas,https://www.regiodental.com/,google_maps,"Av. Francisco I. Madero 2523-Loc 1, Acero, 64580 Monterrey, N.L., México",ChIJR3xvjWuVYoYRKITsBS72xO0,2026-09-18,pendiente
,Dentista en Monterrey - Kobe Dental,,81 3575 2696,,,,Monterrey,Mexico,odontologos,empresas,https://kobedental.com/,google_maps,"Av. Simón Bolívar 1206, Mitras Centro, 64460 Monterrey, N.L., México",ChIJ6dEIjeOVYoYR3TuRHH4QBFM,2026-09-18,pendiente
